rowNumber," name"," position"," height"," foot"
7032," Maikel Kieftenbeld"," M"," 179"," Right"
7033," Kaj Ramsteijn"," D"," 194"," Right"
7034," John Guidetti"," A"," 185"," Right"
7035," Víctor Andrés"," M"," 176"," Right"
7036," Glynor Plet"," A"," 194"," Right"
7037," Michael Arnold"," GK"," 187"," Right"
7038," Dominic Rau"," D"," 187"," Right"
7039," Rémy Amieux"," D"," 173"," Left"
7040," Harry Pell"," M"," 188"," Right"
7041," Andy Rafferty"," GK"," 178"," Right"
7042," Paul Johnson"," D"," 185"," Right"
7043," Matthew Lowton"," D"," 180"," Right"
7044," Jerson Cabral"," A"," 177"," Left"
7045," Fernando Canesín"," M"," 176"," Right"
7046," Bernhard Janeczek"," D"," 185"," Right"
7047," Franco Arizala"," A"," 182"," Right"
7048," Florent Cuvelier"," M"," 182"," Right"
7049," Mark Molesley"," M"," 185"," Right"
7050," Almog Cohen"," M"," 169"," Right"
7051," Hiram Mier"," D"," 179"," Right"
7052," René Sterckx"," M"," 179"," Right"
7053," Aurtenetxe"," D"," 182"," Left"
7054," Wilson Eduardo"," A"," 176"," Right"
7055," Josué"," M"," 172"," Left"
7056," Chula"," A"," 171"," Right"
7057," Collin Quaner"," A"," 190"," Left"
7058," Raphaël Nuzzolo"," M"," 175"," Left"
7059," Xavi Annunziata"," M"," 178"," Right"
7060," Frank Demouge"," A"," 190"," Right"
7061," Marco van Ginkel"," M"," 180"," Right"
7062," Matthias Maak"," M"," 191"," Right"
7063," René Felix"," A"," 179"," Right"
7064," Marcel Lenz"," GK"," 187"," Right"
7065," Luca Caldirola"," D"," 189"," Left"
7066," Roland Müller"," GK"," 180"," Right"
7067," André Hoffmann"," D"," 188"," Right"
7068," Maurice Exslager"," A"," 178"," Right"
7069," Maximilian Karner"," D"," 187"," Right"
7070," Burakcan Kunt"," M"," 181"," Right"
7071," Daniel Batz"," GK"," 189"," Right"
7072," Dalmau"," D"," 185"," Right"
7073," James Meyer"," M"," 178"," Right"
7074," Nick Kalmar"," M"," 190"," Right"
7075," Ryan Allsop"," GK"," 189"," Right"
7076," Sam Mantom"," M"," 175"," Right"
7077," Kayleden Brown"," M"," 185"," Left"
7078," Yaya Soumahoro"," A"," 176"," Left"
7079," Filippo Boniperti"," A"," 180"," Right"
7080," Timor"," M"," 185"," Left"
7081," Rouven Sattelmaier"," GK"," 186"," Right"
7082," Sebastian Neumann"," D"," 188"," Left"
7083," Lars Unnerstall"," GK"," 198"," Right"
7084," Emmanuel Emenike"," A"," 182"," Right"
7085," Francesco Acerbi"," D"," 192"," Left"
7086," Pedro Moreira"," M"," 182"," Right"
7087," Nicolai Jørgensen"," A"," 190"," Right"
7088," Pietro Perdichizzi"," D"," 182"," Left"
7089," Marco Königs"," A"," 189"," Right"
7090," Kingsley Onuegbu"," A"," 191"," Right"
7091," Stefan Kolb"," A"," 183"," Right"
7092," David Jansen"," A"," 192"," Right"
7093," Nicolas Höfler"," M"," 181"," Right"
7094," Georgiy Iluridze"," A"," 180"," Left"
7095," Kamil Agalarov"," D"," 178"," Right"
7096," Jonathan Cosgrove"," A"," 181"," Right"
7097," Richard Peniket"," A"," 191"," Right"
7098," Jesse Joronen"," GK"," 182"," Right"
7099," Sonny Kittel"," M"," 178"," Right"
7100," Allan"," M"," 173"," Right"
7101," Lewis Dunk"," D"," 192"," Right"
7102," Derek Prendergast"," D"," 188"," Right"
7103," Adam Mitchell"," D"," 180"," Right"
7104," Jamie Paterson"," A"," 175"," Right"
7105," Christopher Sommerer"," GK"," 187"," Right"
7106," Jasper Cillessen"," GK"," 187"," Right"
7107," Giovanni Pasquale"," D"," 182"," Left"
7108," Pedro Obiang"," M"," 185"," Right"
7109," Pablo Pintos"," D"," 182"," Right"
7110," Colin Coosemans"," GK"," 185"," Left"
7111," Andrew Tutte"," M"," 180"," Right"
7112," Laurent Henkinet"," GK"," 189"," Right"
7113," Youri Loen"," M"," 177"," Left"
7114," Dammyano Grootfaam"," D"," 182"," Right"
7115," Cayfano Latupeirissa"," A"," 172"," Left"
7116," Magomed Ozdoev"," M"," 184"," Right"
7117," Murad Kurbanov"," D"," 174"," Right"
7118," Sharif Muhammad"," M"," 184"," Right"
7119," Magomed Mirzabekov"," M"," 168"," Right"
7120," Shamil Mirzaev"," A"," 175"," Right"
7121," Paulinho"," D"," 180"," Left"
7122," Heung-Min Son"," A"," 183"," Left"
7123," Aras Özbiliz"," A"," 175"," Left"
7124," Roly Bonevacia"," M"," 174"," Right"
7125," Nicolai Boilesen"," D"," 185"," Left"
7126," Shane Sutherland"," A"," 185"," Right"
7127," Nacho Zabal"," GK"," 195"," Right"
7128," Robbie Benson"," A"," 178"," Left"
7129," Tufan Tosunoğlu"," A"," 180"," Right"
7130," Adama Touré"," M"," 180"," Right"
7131," Adrien Saussez"," GK"," 182"," Right"
7132," Matthieu Debisschop"," M"," 179"," Right"
7133," Thomas Azevedo"," M"," 172"," Right"
7134," Jens Naessens"," A"," 187"," Right"
7135," Giliano Wijnaldum"," D"," 181"," Left"
7136," Sam Deering"," M"," 165"," Right"
7137," Alan Patrick"," M"," 177"," Right"
7138," Michael Esser"," GK"," 198"," Right"
7139," Philip Semlits"," D"," 180"," Right"
7140," Sebastian Rode"," M"," 179"," Right"
7141," Adam Maher"," M"," 174"," Right"
7142," Roland Alberg"," M"," 180"," Left"
7143," Ali Messaoud"," M"," 183"," Right"
7144," Mitchell te Vrede"," A"," 191"," Right"
7145," Pavel Verstraete"," D"," 196"," Left"
7146," Jasper Otte"," GK"," 182"," Right"
7147," Jean Carlos Solórzano"," A"," 180"," Right"
7148," Jules Reimerink"," M"," 185"," Right"
7149," Michael Schimpelsberger"," D"," 181"," Right"
7150," David Cawley"," M"," 178"," Right"
7151," Salomão"," A"," 176"," Left"
7152," Frantisek Kubik"," M"," 179"," Left"
7153," Santiago García"," D"," 191"," Left"
7154," Kelvin Mellor"," D"," 188"," Right"
7155," Jason Lowe"," M"," 176"," Right"
7156," Nicholas Ross"," M"," 175"," Right"
7157," Cristian Tello"," A"," 178"," Right"
7158," Timo Horn"," GK"," 190"," Right"
7159," Daniel Schwabke"," GK"," 192"," Left"
7160," Mark Uth"," A"," 185"," Left"
7161," Ben Coker"," D"," 180"," Left"
7162," Thomas Bergmann"," M"," 174"," Right"
7163," Behnam Tayebi"," M"," 175"," Right"
7164," Hirofumi Moriyasu"," M"," 175"," Right"
7165," Nikolas Proesmans"," M"," 178"," Right"
7166," Benji Commers"," D"," 181"," Left"
7167," Vujadin Savić"," D"," 193"," Right"
7168," Giorgos Ioannidis"," D"," 173"," Left"
7169," Alastair Taylor"," M"," 185"," Right"
7170," Gregor Breinburg"," M"," 170"," Left"
7171," Ted van de Pavert"," D"," 190"," Left"
7172," Leon Broekhof"," D"," 189"," Left"
7173," Dimitri Hairemans"," D"," 182"," Right"
7174," Jordy van de Kracht"," GK"," 180"," Right"
7175," Ties Evers"," D"," 180"," Right"
7176," Jochem Jansen"," D"," 175"," Right"
7177," Lee Lucas"," M"," 180"," Right"
7178," Sergej Schmik"," D"," 179"," Right"
7179," Marcelo Silva"," D"," 185"," Right"
7180," Ben Gibson"," D"," 182"," Right"
7181," Cameron Park"," M"," 179"," Left"
7182," Bruno Pilatos"," M"," 182"," Right"
7183," Luke Williams"," A"," 185"," Right"
7184," Ibrahima Conté"," A"," 174"," Right"
7185," Zaccharia M'Sila"," M"," 177"," Left"
7186," Anmar Almubaraki"," A"," 173"," Right"
7187," Nick Hengelman"," GK"," 186"," Right"
7188," Ben Rienstra"," D"," 182"," Right"
7189," Mike te Wierik"," D"," 191"," Right"
7190," Graham Kelly"," M"," 171"," Right"
7191," Gialunca Nicco"," M"," 183"," Right"
7192," Lukas Hinterseer"," A"," 192"," Right"
7193," Luis Pedro Cavanda"," D"," 185"," Right"
7194," James Severn"," GK"," 184"," Right"
7195," Billy Bodin"," A"," 180"," Left"
7196," Jérémy Hélan"," M"," 183"," Left"
7197," Barry Douglas"," D"," 178"," Left"
7198," Camilo"," A"," 170"," Right"
7199," Darren McGregor"," D"," 183"," Right"
7200," Tim Melia"," GK"," 185"," Right"
7201," Vitus Eicher"," GK"," 190"," Right"
7202," Lukas Rupp"," M"," 179"," Right"
7203," Stefan Müller"," D"," 191"," Right"
7204," Steven Skrzybski"," A"," 173"," Right"
7205," Philip Malinowski"," M"," 182"," Right"
7206," Maurice Trapp"," D"," 191"," Left"
7207," Milan Lalkovič"," A"," 171"," Right"
7208," Marko Mitrovic"," A"," 186"," Right"
7209," Higón"," M"," 173"," Right"
7210," Stephen Doyle"," M"," 175"," Right"
7211," David O'Connor"," D"," 183"," Left"
7212," Osman Chávez"," D"," 187"," Right"
7213," Carles Planas"," D"," 180"," Left"
7214," Thomas Ince"," A"," 178"," Left"
7215," Sam Walker"," GK"," 197"," Right"
7216," Nacer Chadli"," A"," 187"," Right"
7217," Kristof D'Haene"," A"," 171"," Left"
7218," Brecht Van der Beke"," M"," 179"," Right"
7219," Karel Van Roose"," M"," 186"," Right"
7220," Terry Antonis"," M"," 178"," Right"
7221," Nico Schulz"," M"," 180"," Left"
7222," Giannis Maniatis"," D"," 175"," Right"
7223," Dominic Knowles"," A"," 177"," Right"
7224," Lee Jae Kwon"," M"," 176"," Right"
7225," Nam Jun Jae"," A"," 183"," Right"
7226," Kang Soo Il"," A"," 183"," Right"
7227," Lee Chi Joon"," D"," 173"," Right"
7228," Jeong Ho Jeong"," D"," 180"," Right"
7229," Park Sang Jin"," D"," 170"," Right"
7230," Ha Jung Hun"," A"," 178"," Right"
7231," Kim Jung Joo"," M"," 170"," Right"
7232," Lee Jong Chan"," D"," 176"," Right"
7233," Erlend Hanstveit"," D"," 189"," Left"
7234," Kim Won Il"," D"," 185"," Right"
7235," Lee Yong"," D"," 180"," Right"
7236," Lee Jae Myeong"," D"," 180"," Right"
7237," Jung Dae Sun"," A"," 178"," Right"
7238," Kim Jee Woong"," A"," 176"," Right"
7239," Kim Hyoung Pil"," A"," 175"," Right"
7240," Péter Czvitkovics"," M"," 180"," Right"
7241," Hwang Do Yeon"," D"," 183"," Right"
7242," Lee Hyun Ho"," A"," 170"," Right"
7243," Han Jae Man"," A"," 178"," Right"
7244," Park Jong Woo"," M"," 180"," Right"
7245," Ha Sung Min"," M"," 184"," Right"
7246," Choo Sung Ho"," D"," 181"," Right"
7247," Lee Hea Kang"," D"," 178"," Right"
7248," Kim In Han"," A"," 180"," Right"
7249," Kim Jin Hyun"," M"," 177"," Right"
7250," Yoon Bit Ga Ram"," M"," 178"," Right"
7251," An Sung Bin"," A"," 178"," Right"
7252," Jorge Mosquera"," A"," 176"," Right"
7253," Marcelo Cañete"," M"," 179"," Right"
7254," Christoph Schindler"," D"," 188"," Right"
7255," Daniel Hofstetter"," D"," 184"," Right"
7256," Markus Ziereis"," A"," 185"," Left"
7257," Kevin Volland"," A"," 179"," Left"
7258," Antonio Santurro"," GK"," 190"," Right"
7259," James Forrest"," A"," 170"," Right"
7260," Josip Iličić"," A"," 190"," Left"
7261," Rok Kronaveter"," M"," 187"," Right"
7262," Ruben Luna"," A"," 183"," Right"
7263," Moises Hernandez"," D"," 185"," Left"
7264," Ross Worner"," GK"," 185"," Left"
7265," Lee Kyoung Youl"," D"," 187"," Right"
7266," Alexander Merkel"," M"," 177"," Right"
7267," Giacomo Beretta"," A"," 185"," Right"
7268," Nnamdi Oduamadi"," M"," 175"," Right"
7269," Hallam Hope"," A"," 179"," Left"
7270," Zac Thompson"," M"," 181"," Right"
7271," Nacho Fernández"," D"," 180"," Left"
7272," Stephen McDonnell"," M"," 176"," Right"
7273," Jordan Brown"," D"," 162"," Left"
7274," Max"," D"," 179"," Right"
7275," Ha Kang Jin"," GK"," 193"," Right"
7276," Tolga Cigerci"," M"," 185"," Right"
7277," Liam Moore"," D"," 176"," Right"
7278," Jeffrey Schlupp"," A"," 178"," Left"
7279," Jason Morrison"," M"," 183"," Right"
7280," Muhamed Bešić"," D"," 177"," Right"
7281," Cyrus Christie"," D"," 182"," Right"
7282," Gael Bigirimana"," M"," 177"," Right"
7283," Harry Novillo"," A"," 182"," Right"
7284," Loris Néry"," D"," 174"," Right"
7285," Josh Carson"," M"," 175"," Left"
7286," Richard Smallwood"," M"," 180"," Right"
7287," Kieron Freeman"," D"," 184"," Right"
7288," Alessandro Crescenzi"," D"," 178"," Right"
7289," Max Ehmer"," D"," 188"," Right"
7290," Jordan Obita"," A"," 180"," Left"
7291," Curtis Nelson"," D"," 183"," Right"
7292," Carl Jenkinson"," D"," 185"," Right"
7293," Kevin Visser"," M"," 182"," Right"
7294," George Baldock"," M"," 177"," Right"
7295," Moritz Leitner"," M"," 176"," Right"
7296," Aleksandar Stankov"," A"," 183"," Right"
7297," Mateusz Prus"," GK"," 187"," Right"
7298," Conor Winn"," GK"," 197"," Right"
7299," Danilo Pereira"," M"," 187"," Right"
7300," Josh Morris"," D"," 180"," Left"
7301," Christophe Bertjens"," M"," 182"," Right"
7302," Deniz Yilmaz"," A"," 182"," Right"
7303," Mario Erb"," D"," 182"," Right"
7304," Sven Schipplock"," A"," 186"," Right"
7305," Aaron McCarey"," GK"," 185"," Right"
7306," Lucas"," M"," 172"," Right"
7307," Mike Könnecke"," A"," 174"," Right"
7308," Christoph Hemlein"," A"," 181"," Right"
7309," Denis Thomalla"," A"," 186"," Right"
7310," Aykut Özer"," GK"," 189"," Right"
7311," Gary Kelly"," M"," 175"," Left"
7312," Anders Svensson"," M"," 178"," Right"
7313," Conor Shanosky"," M"," 193"," Right"
7314," Victor Pineda"," M"," 180"," Right"
7315," Ahmed Abdulla"," M"," 174"," Right"
7316," Giannis Potouridis"," D"," 182"," Left"
7317," Hugo Leal"," M"," 180"," Right"
7318," Arvid Schenk"," GK"," 193"," Right"
7319," Alexandru Antoniuc"," A"," 180"," Right"
7320," Marco Djuricin"," A"," 181"," Right"
7321," Brecht Dejaegere"," M"," 173"," Right"
7322," Steve Leo Beleck"," A"," 188"," Right"
7323," Ousmane Sy"," A"," 187"," Right"
7324," Daniel McGuinness"," A"," 174"," Right"
7325," Dominik Kaiser"," M"," 171"," Right"
7326," Thorben Stadler"," D"," 180"," Left"
7327," Timo Kern"," M"," 178"," Right"
7328," Callum Booth"," D"," 180"," Left"
7329," Ryan Dow"," A"," 179"," Right"
7330," Birahim Diop"," M"," 191"," Right"
7331," Nick Powell"," M"," 183"," Right"
7332," Ben Garratt"," GK"," 185"," Right"
7333," Davy Armstrong"," M"," 178"," Right"
7334," Edson Edward"," D"," 183"," Right"
7335," Zacharie Boucher"," GK"," 178"," Right"
7336," Taras Burlak"," D"," 191"," Right"
7337," Aïssa Mandi"," D"," 181"," Right"
7338," Mickaël Le Bihan"," M"," 184"," Right"
7339," Paíto"," D"," 172"," Left"
7340," Morata"," A"," 187"," Right"
7341," Ravel Morrison"," M"," 180"," Left"
7342," Sergey Sipatov"," A"," 180"," Right"
7343," Ádám Pintér"," M"," 190"," Right"
7344," Luke Hubbins"," D"," 184"," Right"
7345," Doneil Henry"," D"," 188"," Right"
7346," Tim Murray"," GK"," 188"," Right"
7347," Adam Thompson"," D"," 188"," Right"
7348," Simone Sini"," D"," 183"," Left"
7349," Afriyie Acquah"," M"," 179"," Right"
7350," Diego Jiménez"," D"," 182"," Right"
7351," Sean Stewart"," M"," 176"," Right"
7352," Tom Barkhuizen"," A"," 178"," Right"
7353," Thibault Moulin"," M"," 173"," Right"
7354," Mario Barić"," D"," 185"," Right"
7355," Stefan Pointner"," GK"," 185"," Right"
7356," Robert Zulj"," A"," 189"," Right"
7357," Molina"," M"," 178"," Right"
7358," Nicola Leali"," GK"," 188"," Right"
7359," Nigel Hasselbaink"," A"," 178"," Right"
7360," Bashkim Kadrii"," A"," 176"," Right"
7361," Camillo Ciano"," A"," 181"," Right"
7362," Gabriel Torje"," M"," 167"," Right"
7363," Fegor Ogude"," M"," 180"," Right"
7364," Grant Adam"," GK"," 185"," Right"
7365," Thomas Kind Bendiksen"," M"," 180"," Left"
7366," Ross Perry"," D"," 183"," Right"
7367," Kyle Hutton"," M"," 189"," Right"
7368," Frederik Sørensen"," D"," 194"," Right"
7369," Jon Kempin"," GK"," 185"," Right"
7370," Miranda"," GK"," 190"," Right"
7371," Felice Natalino"," D"," 185"," Right"
7372," Cristiano Biraghi"," D"," 179"," Left"
7373," Andrea Romanò"," M"," 178"," Right"
7374," Alessio Campagnacci"," A"," 173"," Right"
7375," Aaron Forde"," M"," 177"," Right"
7376," Matt Doherty"," D"," 180"," Right"
7377," Gary Shaw"," A"," 178"," Right"
7378," Samir Belhout"," A"," 175"," Right"
7379," Wilfried Rother"," D"," 183"," Right"
7380," Paulo Júnior"," A"," 170"," Right"
7381," George Moncur"," M"," 179"," Right"
7382," Faouzi Ghoulam"," D"," 186"," Right"
7383," Geoffrey Kondogbia"," M"," 188"," Left"
7384," Arne Naudts"," A"," 186"," Right"
7385," Patrick McEleney"," A"," 175"," Left"
7386," Rory Kelly"," GK"," 179"," Right"
7387," Michael McCrudden"," M"," 177"," Right"
7388," Daniel Lafferty"," D"," 186"," Left"
7389," James Henry"," M"," 176"," Right"
7390," Ryan Kinne"," A"," 173"," Right"
7391," Gastón Ramirez"," M"," 183"," Left"
7392," Juan Carlos"," A"," 178"," Left"
7393," Francis Massampu"," A"," 178"," Right"
7394," Steven Zellner"," A"," 186"," Right"
7395," Mathieu Deplagne"," D"," 180"," Right"
7396," Marco Capuano"," D"," 185"," Left"
7397," Markus Mendler"," M"," 173"," Right"
7398," Moreira"," M"," 171"," Right"
7399," Jorge Ribeiro"," M"," 172"," Left"
7400," Shefki Kuqi"," A"," 188"," Right"
7401," Grant Holt"," A"," 183"," Right"
7402," Hélder Postiga"," A"," 182"," Right"
7403," Garabato"," GK"," 187"," Right"
7404," Cyril Hennion"," M"," 176"," Left"
7405," Nicola Sansone"," A"," 173"," Right"
7406," Ermin Bicakcic"," D"," 185"," Right"
7407," Wes Knight"," D"," 180"," Right"
7408," Philippe Davies"," M"," 183"," Right"
7409," Russell Teibert"," D"," 170"," Left"
7410," Gershon Koffie"," M"," 180"," Right"
7411," Omar Salgado"," A"," 193"," Left"
7412," Robbie Brady"," M"," 175"," Left"
7413," Daniel Johnson"," M"," 174"," Left"
7414," Dario Tadić"," A"," 177"," Right"
7415," Kennedy Ugoala Nwanganga"," A"," 188"," Right"
7416," Blair Adams"," D"," 180"," Left"
7417," Jackson Ramm"," D"," 182"," Right"
7418," Andre Wisdom"," D"," 186"," Right"
7419," William Keane"," A"," 187"," Right"
7420," Michele Camporese"," D"," 186"," Right"
7421," Nicky Ajose"," A"," 180"," Right"
7422," Martin Hinteregger"," D"," 184"," Left"
7423," Kevin Kraus"," D"," 190"," Right"
7424," Callum Harriott"," A"," 165"," Left"
7425," Gabriel"," GK"," 193"," Right"
7426," Kim Dong Woo"," D"," 189"," Right"
7427," Jordan Garcia Calvete"," M"," 180"," Right"
7428," Anthony Limbombe Ekango"," M"," 175"," Right"
7429," Zac MacMath"," GK"," 188"," Right"
7430," Roberto Firmino"," M"," 180"," Right"
7431," Ethan Ebanks-Landell"," M"," 169"," Right"
7432," Ethan White"," D"," 183"," Right"
7433," Akihiro Ienaga"," A"," 173"," Left"
7434," Akwasi Asante"," A"," 183"," Right"
7435," Jonathan Schmid"," M"," 179"," Right"
7436," Federico Fernández"," D"," 189"," Right"
7437," César Peixoto"," M"," 182"," Left"
7438," Sabo"," D"," 186"," Left"
7439," John Flanagan"," D"," 179"," Right"
7440," Loïc Landre"," D"," 182"," Right"
7441," Conor Murphy"," A"," 179"," Right"
7442," Craig Sexton"," GK"," 181"," Right"
7443," Roberto Lopes"," D"," 182"," Right"
7444," Kilian Pruschke"," GK"," 181"," Right"
7445," Stephen McLaughlin"," M"," 175"," Left"
7446," Alpha Bâ"," D"," 190"," Right"
7447," Conor Coady"," M"," 184"," Right"
7448," Benik Afobe"," A"," 183"," Right"
7449," Ryo Miyaichi"," A"," 183"," Right"
7450," Sinisa Anđelković"," D"," 186"," Right"
7451," Jasmin Kurtić"," M"," 186"," Right"
7452," Kofi Sarkodie"," D"," 173"," Right"
7453," Zarek Valentin"," D"," 180"," Right"
7454," Will Bruin"," A"," 188"," Right"
7455," Darlington Nagbe"," A"," 175"," Right"
7456," Johannes Geis"," M"," 181"," Right"
7457," Felix Klaus"," M"," 179"," Right"
7458," Ricardo Costa"," D"," 183"," Right"
7459," Douglas"," D"," 186"," Right"
7460," Michael Tetteh"," D"," 173"," Left"
7461," Billy Clifford"," D"," 168"," Right"
7462," Marvin Knoll"," M"," 184"," Left"
7463," Alfredo Morales"," M"," 183"," Right"
7464," Matthias Ostrzolek"," D"," 178"," Left"
7465," Tom Heinemann"," A"," 193"," Right"
7466," Freddie Warren"," M"," 178"," Right"
7467," Jordan Cousins"," D"," 177"," Right"
7468," Elian Parrino"," D"," 189"," Right"
7469," Muhamed Džakmić"," M"," 178"," Right"
7470," Mateas Delić"," A"," 176"," Left"
